Date/Time,T_amb_C,RH_pct,GHI_Wm2
2001-01-09 00:00:00,10.01704992132708,60,0.0
2001-01-09 01:00:00,9.617448231308563,60,0.0
2001-01-09 02:00:00,9.481151536464836,60,0.0
2001-01-09 03:00:00,9.617448231308563,60,0.0
2001-01-09 04:00:00,10.017049921327082,60,0.0
2001-01-09 05:00:00,10.652724411718646,60,0.0
2001-01-09 06:00:00,11.481151536464836,60,0.0
2001-01-09 07:00:00,12.445875356054753,60,12.017456795430581
2001-01-09 08:00:00,13.481151536464836,60,23.215943770038923
2001-01-09 09:00:00,14.516427716874919,60,32.83230254288021
2001-01-09 10:00:00,15.481151536464836,60,40.21119415536957
2001-01-09 11:00:00,16.309578661211027,60,44.8497593383108
2001-01-09 12:00:00,16.94525315160259,60,46.43188754007785
2001-01-09 13:00:00,17.34485484162111,60,44.8497593383108
2001-01-09 14:00:00,17.481151536464836,60,40.21119415536957
2001-01-09 15:00:00,17.34485484162111,60,32.832302542880214
2001-01-09 16:00:00,16.94525315160259,60,23.215943770038923
2001-01-09 17:00:00,16.309578661211027,60,12.017456795430595
2001-01-09 18:00:00,15.481151536464836,60,5.6862662454326215e-15
2001-01-09 19:00:00,14.51642771687492,60,0.0
2001-01-09 20:00:00,13.481151536464836,60,0.0
2001-01-09 21:00:00,12.445875356054753,60,0.0
2001-01-09 22:00:00,11.481151536464838,60,0.0
2001-01-09 23:00:00,10.652724411718648,60,0.0
2001-01-10 00:00:00,10.065200554278844,60,0.0
2001-01-10 01:00:00,9.665598864260327,60,0.0
2001-01-10 02:00:00,9.5293021694166,60,0.0
2001-01-10 03:00:00,9.665598864260327,60,0.0
2001-01-10 04:00:00,10.065200554278846,60,0.0
2001-01-10 05:00:00,10.70087504467041,60,0.0
2001-01-10 06:00:00,11.5293021694166,60,0.0
2001-01-10 07:00:00,12.494025989006516,60,13.349596272993766
2001-01-10 08:00:00,13.5293021694166,60,25.78943962123394
2001-01-10 09:00:00,14.564578349826682,60,36.471775278351096
2001-01-10 10:00:00,15.5293021694166,60,44.66861972270705
2001-01-10 11:00:00,16.357729294162787,60,49.82137155134486
2001-01-10 12:00:00,16.993403784554353,60,51.578879242467885
2001-01-10 13:00:00,17.393005474572874,60,49.82137155134486
2001-01-10 14:00:00,17.5293021694166,60,44.66861972270705
2001-01-10 15:00:00,17.393005474572874,60,36.471775278351096
2001-01-10 16:00:00,16.993403784554353,60,25.78943962123394
2001-01-10 17:00:00,16.35772929416279,60,13.349596272993782
2001-01-10 18:00:00,15.5293021694166,60,6.316590936789615e-15
2001-01-10 19:00:00,14.564578349826684,60,0.0
2001-01-10 20:00:00,13.5293021694166,60,0.0
2001-01-10 21:00:00,12.494025989006516,60,0.0
2001-01-10 22:00:00,11.529302169416601,60,0.0
2001-01-10 23:00:00,10.700875044670411,60,0.0
2001-01-11 00:00:00,10.115564916228672,60,0.0
2001-01-11 01:00:00,9.715963226210155,60,0.0
2001-01-11 02:00:00,9.579666531366428,60,0.0
2001-01-11 03:00:00,9.715963226210155,60,0.0
2001-01-11 04:00:00,10.115564916228674,60,0.0
2001-01-11 05:00:00,10.751239406620238,60,0.0
2001-01-11 06:00:00,11.579666531366428,60,0.0
2001-01-11 07:00:00,12.544390350956345,60,14.68074678887005
2001-01-11 08:00:00,13.579666531366428,60,28.361024945159773
2001-01-11 09:00:00,14.61494271177651,60,40.108546120246615
2001-01-11 10:00:00,15.579666531366428,60,49.12273615974507
2001-01-11 11:00:00,16.40809365611262,60,54.78929290911667
2001-01-11 12:00:00,17.04376814650418,60,56.72204989031955
2001-01-11 13:00:00,17.443369836522702,60,54.78929290911667
2001-01-11 14:00:00,17.579666531366428,60,49.12273615974507
2001-01-11 15:00:00,17.443369836522702,60,40.10854612024662
2001-01-11 16:00:00,17.04376814650418,60,28.361024945159773
2001-01-11 17:00:00,16.40809365611262,60,14.680746788870065
2001-01-11 18:00:00,15.579666531366428,60,6.946447683925632e-15
2001-01-11 19:00:00,14.614942711776512,60,0.0
2001-01-11 20:00:00,13.579666531366428,60,0.0
2001-01-11 21:00:00,12.544390350956345,60,0.0
2001-01-11 22:00:00,11.57966653136643,60,0.0
2001-01-11 23:00:00,10.75123940662024,60,0.0
2001-01-12 00:00:00,10.168128083129167,60,0.0
2001-01-12 01:00:00,9.76852639311065,60,0.0
2001-01-12 02:00:00,9.632229698266922,60,0.0
2001-01-12 03:00:00,9.76852639311065,60,0.0
2001-01-12 04:00:00,10.168128083129169,60,0.0
2001-01-12 05:00:00,10.803802573520732,60,0.0
2001-01-12 06:00:00,11.632229698266922,60,0.0
2001-01-12 07:00:00,12.59695351785684,60,16.010809729076453
2001-01-12 08:00:00,13.632229698266922,60,30.93050923423045
2001-01-12 09:00:00,14.667505878677005,60,43.74234565015496
2001-01-12 10:00:00,15.632229698266922,60,53.57321349766548
2001-01-12 11:00:00,16.46065682301311,60,59.753155379231416
2001-01-12 12:00:00,17.096331313404676,60,61.861018468460905
2001-01-12 13:00:00,17.495933003423197,60,59.753155379231416
2001-01-12 14:00:00,17.632229698266922,60,53.57321349766548
2001-01-12 15:00:00,17.495933003423197,60,43.74234565015497
2001-01-12 16:00:00,17.096331313404676,60,30.93050923423045
2001-01-12 17:00:00,16.460656823013114,60,16.01080972907647
2001-01-12 18:00:00,15.632229698266922,60,7.575789825939596e-15
2001-01-12 19:00:00,14.667505878677007,60,0.0
2001-01-12 20:00:00,13.632229698266922,60,0.0
2001-01-12 21:00:00,12.59695351785684,60,0.0
2001-01-12 22:00:00,11.632229698266924,60,0.0
2001-01-12 23:00:00,10.803802573520734,60,0.0
2001-01-13 00:00:00,10.222874479379575,60,0.0
2001-01-13 01:00:00,9.823272789361058,60,0.0
2001-01-13 02:00:00,9.68697609451733,60,0.0
2001-01-13 03:00:00,9.823272789361058,60,0.0
2001-01-13 04:00:00,10.222874479379577,60,0.0
2001-01-13 05:00:00,10.85854896977114,60,0.0
2001-01-13 06:00:00,11.68697609451733,60,0.0
2001-01-13 07:00:00,12.651699914107247,60,17.339686560199517
2001-01-13 08:00:00,13.68697609451733,60,33.49770213650834
2001-01-13 09:00:00,14.722252274927413,60,47.3729046697843
2001-01-13 10:00:00,15.68697609451733,60,58.01972203724098
2001-01-13 11:00:00,16.51540321926352,60,64.71259122998381
2001-01-13 12:00:00,17.151077709655084,60,66.99540427301669
2001-01-13 13:00:00,17.550679399673605,60,64.71259122998381
2001-01-13 14:00:00,17.68697609451733,60,58.01972203724098
2001-01-13 15:00:00,17.550679399673605,60,47.372904669784305
2001-01-13 16:00:00,17.151077709655084,60,33.49770213650834
2001-01-13 17:00:00,16.515403219263522,60,17.339686560199535
2001-01-13 18:00:00,15.68697609451733,60,8.20457074005328e-15
2001-01-13 19:00:00,14.722252274927415,60,0.0
2001-01-13 20:00:00,13.68697609451733,60,0.0
2001-01-13 21:00:00,12.651699914107247,60,0.0
2001-01-13 22:00:00,11.686976094517332,60,0.0
2001-01-13 23:00:00,10.858548969771142,60,0.0
2001-01-14 00:00:00,10.279787882441157,60,0.0
2001-01-14 01:00:00,9.88018619242264,60,0.0
2001-01-14 02:00:00,9.743889497578913,60,0.0
2001-01-14 03:00:00,9.88018619242264,60,0.0
2001-01-14 04:00:00,10.279787882441159,60,0.0
2001-01-14 05:00:00,10.915462372832723,60,0.0
2001-01-14 06:00:00,11.743889497578913,60,0.0
2001-01-14 07:00:00,12.70861331716883,60,18.667278836694845
2001-01-14 08:00:00,13.743889497578913,60,36.062413469805804
2001-01-14 09:00:00,14.779165677988995,60,50.99995422090556
2001-01-14 10:00:00,15.743889497578913,60,62.46193237325991
2001-01-14 11:00:00,16.572316622325104,60,69.66723305760041
2001-01-14 12:00:00,17.207991112716666,60,72.12482693961162
2001-01-14 13:00:00,17.607592802735187,60,69.66723305760041
2001-01-14 14:00:00,17.743889497578913,60,62.46193237325991
2001-01-14 15:00:00,17.607592802735187,60,50.999954220905565
2001-01-14 16:00:00,17.207991112716666,60,36.062413469805804
2001-01-14 17:00:00,16.572316622325104,60,18.667278836694866
2001-01-14 18:00:00,15.743889497578913,60,8.832743845065216e-15
2001-01-14 19:00:00,14.779165677988997,60,0.0
2001-01-14 20:00:00,13.743889497578913,60,0.0
2001-01-14 21:00:00,12.70861331716883,60,0.0
2001-01-14 22:00:00,11.743889497578914,60,0.0
2001-01-14 23:00:00,10.915462372832724,60,0.0
2001-01-15 00:00:00,10.338851427644299,60,0.0
2001-01-15 01:00:00,9.939249737625781,60,0.0
2001-01-15 02:00:00,9.802953042782054,60,0.0
2001-01-15 03:00:00,9.939249737625781,60,0.0
2001-01-15 04:00:00,10.3388514276443,60,0.0
2001-01-15 05:00:00,10.974525918035864,60,0.0
2001-01-15 06:00:00,11.802953042782054,60,0.0
2001-01-15 07:00:00,12.767676862371971,60,19.993488208180107
2001-01-15 08:00:00,13.802953042782054,60,38.624453235774226
2001-01-15 09:00:00,14.838229223192137,60,54.62322560527729
2001-01-15 10:00:00,15.802953042782054,60,66.8995154189291
2001-01-15 11:00:00,16.631380167528242,60,74.6167138134574
2001-01-15 12:00:00,17.267054657919807,60,77.24890647154847
2001-01-15 13:00:00,17.66665634793833,60,74.6167138134574
2001-01-15 14:00:00,17.802953042782054,60,66.8995154189291
2001-01-15 15:00:00,17.66665634793833,60,54.6232256052773
2001-01-15 16:00:00,17.267054657919807,60,38.624453235774226
2001-01-15 17:00:00,16.631380167528246,60,19.993488208180132
2001-01-15 18:00:00,15.802953042782054,60,9.460262604801508e-15
2001-01-15 19:00:00,14.838229223192139,60,0.0
2001-01-15 20:00:00,13.802953042782054,60,0.0
2001-01-15 21:00:00,12.767676862371971,60,0.0
2001-01-15 22:00:00,11.802953042782056,60,0.0
2001-01-15 23:00:00,10.974525918035866,60,0.0
2001-01-16 00:00:00,10.400047613185857,60,0.0
2001-01-16 01:00:00,10.000445923167339,60,0.0
2001-01-16 02:00:00,9.864149228323612,60,0.0
2001-01-16 03:00:00,10.000445923167339,60,0.0
2001-01-16 04:00:00,10.400047613185858,60,0.0
2001-01-16 05:00:00,11.035722103577422,60,0.0
2001-01-16 06:00:00,11.864149228323612,60,0.0
2001-01-16 07:00:00,12.828873047913529,60,21.318216426721047
2001-01-16 08:00:00,13.864149228323612,60,41.183631633979424
2001-01-16 09:00:00,14.899425408733695,60,58.24245040455134
2001-01-16 10:00:00,15.864149228323612,60,71.33214243025324
2001-01-16 11:00:00,16.692576353069803,60,79.56066683127239
2001-01-16 12:00:00,17.328250843461365,60,82.36726326795886
2001-01-16 13:00:00,17.727852533479886,60,79.56066683127239
2001-01-16 14:00:00,17.864149228323612,60,71.33214243025324
2001-01-16 15:00:00,17.727852533479886,60,58.24245040455135
2001-01-16 16:00:00,17.328250843461365,60,41.183631633979424
2001-01-16 17:00:00,16.692576353069803,60,21.31821642672107
2001-01-16 18:00:00,15.864149228323612,60,1.0087080531563319e-14
2001-01-16 19:00:00,14.899425408733697,60,0.0
2001-01-16 20:00:00,13.864149228323612,60,0.0
2001-01-16 21:00:00,12.828873047913529,60,0.0
2001-01-16 22:00:00,11.864149228323614,60,0.0
2001-01-16 23:00:00,11.035722103577424,60,0.0
2001-01-17 00:00:00,10.463358305315337,60,0.0
2001-01-17 01:00:00,10.06375661529682,60,0.0
2001-01-17 02:00:00,9.927459920453092,60,0.0
2001-01-17 03:00:00,10.06375661529682,60,0.0
2001-01-17 04:00:00,10.463358305315339,60,0.0
2001-01-17 05:00:00,11.099032795706902,60,0.0
2001-01-17 06:00:00,11.927459920453092,60,0.0
2001-01-17 07:00:00,12.89218374004301,60,22.641365354109805
2001-01-17 08:00:00,13.927459920453092,60,43.73975907596238
2001-01-17 09:00:00,14.962736100863175,60,61.85736050015768
2001-01-17 10:00:00,15.927459920453092,60,75.75948503038879
2001-01-17 11:00:00,16.75588704519928,60,84.49872585426749
2001-01-17 12:00:00,17.391561535590846,60,87.47951815192478
2001-01-17 13:00:00,17.791163225609367,60,84.49872585426749
2001-01-17 14:00:00,17.927459920453092,60,75.75948503038879
2001-01-17 15:00:00,17.791163225609367,60,61.8573605001577
2001-01-17 16:00:00,17.391561535590846,60,43.73975907596238
2001-01-17 17:00:00,16.755887045199284,60,22.64136535410983
2001-01-17 18:00:00,15.927459920453092,60,1.0713151189570746e-14
2001-01-17 19:00:00,14.962736100863177,60,0.0
2001-01-17 20:00:00,13.927459920453092,60,0.0
2001-01-17 21:00:00,12.89218374004301,60,0.0
2001-01-17 22:00:00,11.927459920453094,60,0.0
2001-01-17 23:00:00,11.099032795706904,60,0.0
2001-01-18 00:00:00,10.528764743708303,60,0.0
2001-01-18 01:00:00,10.129163053689785,60,0.0
2001-01-18 02:00:00,9.992866358846058,60,0.0
2001-01-18 03:00:00,10.129163053689785,60,0.0
2001-01-18 04:00:00,10.528764743708305,60,0.0
2001-01-18 05:00:00,11.164439234099868,60,0.0
2001-01-18 06:00:00,11.992866358846058,60,0.0
2001-01-18 07:00:00,12.957590178435975,60,23.962836969135225
2001-01-18 08:00:00,13.992866358846058,60,46.29264619928434
2001-01-18 09:00:00,15.028142539256141,60,65.46768809316724
2001-01-18 10:00:00,15.992866358846058,60,80.18121523397078
2001-01-18 11:00:00,16.82129348359225,60,89.43052506230246
2001-01-18 12:00:00,17.45696797398381,60,92.5852923985687
2001-01-18 13:00:00,17.856569664002333,60,89.43052506230246
2001-01-18 14:00:00,17.992866358846058,60,80.18121523397078
2001-01-18 15:00:00,17.856569664002333,60,65.46768809316724
2001-01-18 16:00:00,17.45696797398381,60,46.29264619928434
2001-01-18 17:00:00,16.82129348359225,60,23.96283696913525
2001-01-18 18:00:00,15.992866358846058,60,1.1338428198402892e-14
2001-01-18 19:00:00,15.028142539256143,60,0.0
2001-01-18 20:00:00,13.992866358846058,60,0.0
2001-01-18 21:00:00,12.957590178435975,60,0.0
2001-01-18 22:00:00,11.99286635884606,60,0.0
2001-01-18 23:00:00,11.16443923409987,60,0.0
2001-01-19 00:00:00,10.59624754702547,60,0.0
2001-01-19 01:00:00,10.196645857006953,60,0.0
2001-01-19 02:00:00,10.060349162163226,60,0.0
2001-01-19 03:00:00,10.196645857006953,60,0.0
2001-01-19 04:00:00,10.59624754702547,60,0.0
2001-01-19 05:00:00,11.231922037417036,60,0.0
2001-01-19 06:00:00,12.060349162163226,60,0.0
2001-01-19 07:00:00,13.025072981753143,60,25.28253337484439
2001-01-19 08:00:00,14.060349162163226,60,48.84210388155502
2001-01-19 09:00:00,15.095625342573308,60,69.0731657241307
2001-01-19 10:00:00,16.060349162163224,60,84.59700547141038
2001-01-19 11:00:00,16.888776286909415,60,94.3556990989751
2001-01-19 12:00:00,17.52445077730098,60,97.68420776311005
2001-01-19 13:00:00,17.9240524673195,60,94.3556990989751
2001-01-19 14:00:00,18.060349162163227,60,84.59700547141038
2001-01-19 15:00:00,17.9240524673195,60,69.07316572413072
2001-01-19 16:00:00,17.52445077730098,60,48.84210388155502
2001-01-19 17:00:00,16.888776286909415,60,25.28253337484442
2001-01-19 18:00:00,16.060349162163224,60,1.1962865236433776e-14
2001-01-19 19:00:00,15.09562534257331,60,0.0
2001-01-19 20:00:00,14.060349162163226,60,0.0
2001-01-19 21:00:00,13.025072981753143,60,0.0
2001-01-19 22:00:00,12.060349162163227,60,0.0
2001-01-19 23:00:00,11.231922037417037,60,0.0
2001-01-20 00:00:00,10.665786718655822,60,0.0
2001-01-20 01:00:00,10.266185028637304,60,0.0
2001-01-20 02:00:00,10.129888333793577,60,0.0
2001-01-20 03:00:00,10.266185028637304,60,0.0
2001-01-20 04:00:00,10.665786718655824,60,0.0
2001-01-20 05:00:00,11.301461209047387,60,0.0
2001-01-20 06:00:00,12.129888333793577,60,0.0
2001-01-20 07:00:00,13.094612153383494,60,26.600356805795062
2001-01-20 08:00:00,14.129888333793577,60,51.387943254443265
2001-01-20 09:00:00,15.16516451420366,60,72.67352629289267
2001-01-20 10:00:00,16.129888333793577,60,89.00652861316212
2001-01-20 11:00:00,16.958315458539765,60,99.27388309868775
2001-01-20 12:00:00,17.59398994893133,60,102.77588650888656
2001-01-20 13:00:00,17.99359163894985,60,99.27388309868775
2001-01-20 14:00:00,18.129888333793577,60,89.00652861316212
2001-01-20 15:00:00,17.99359163894985,60,72.67352629289269
2001-01-20 16:00:00,17.59398994893133,60,51.387943254443265
2001-01-20 17:00:00,16.95831545853977,60,26.60035680579509
2001-01-20 18:00:00,16.129888333793577,60,1.2586416044263956e-14
2001-01-20 19:00:00,15.165164514203662,60,0.0
2001-01-20 20:00:00,14.129888333793577,60,0.0
2001-01-20 21:00:00,13.094612153383494,60,0.0
